Time,V1,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
151115,-0.0301587146,0.3760372553,-0.1159659355,-1.7215197456,0.3809205557,3.1357072069575,-0.1010855760,-0.7541439780,-1.5391510380,-1.1940394707,1.6535179744
65750,0.3537350311,-0.0009062259,0.0165194055,-0.2743904094,0.2526173622,1.7370830715535,-0.2088314335,0.0335315098,0.0936112551,0.3558882458,-3.4720066214
22759,0.3092257596,0.0124831040,-0.0769552695,0.1801439836,0.1257441611,-1.2509149770599,0.0239931725,1.3659406033,-0.0343220724,1.8263561565,-1.4655267717
157001,0.1146543445,0.0790483429,-0.2709273337,0.1891555742,0.2508229574,-1.6871390647345,0.1848201077,-1.3639102656,0.8568027021,1.1710208129,1.8642156958
146325,-0.1832715456,0.2330084516,-0.1518633593,0.1911432699,-0.0112466243,0.9628055499367,0.1281523290,-0.2584060611,-1.7196057487,-0.4684142907,2.0760959034
126232,0.2164654658,-0.0729211741,-0.3054170448,-1.0098248724,-0.3091020733,1.0009777177978,0.3895062051,1.9216526429,-1.2172381531,-1.2103505057,-0.3894127875
40021,0.0002109921,0.1025567245,-0.2242903547,0.8075593166,-0.5400831221,1.0274919965470,-0.0936445741,1.2557636118,2.7733857012,4.4179958086,3.7146166003
109293,0.2130000883,0.4092922530,0.1247955190,0.2074830273,-0.1408815824,1.3441170139082,-0.0923125107,2.1428423117,-1.6160487458,-1.9543135707,-3.1165286417
140792,0.4272651485,-0.0659439700,-0.2461840411,0.4053957990,-0.5079737363,0.1397019648468,-0.2448787933,-2.4963532328,-0.3344870288,0.8839176761,-0.9241861355
162703,0.3280848184,-0.1574216259,0.0884704571,0.5674627884,-0.5933146344,1.6105531898300,0.0808621578,0.5930648194,0.4407224185,-1.7917908275,-1.3529178936
93401,0.1812711793,0.3978969536,0.3201388600,-0.2211994424,-0.1534190733,0.2491468604266,-0.3457276264,0.3593439066,1.3335839574,-0.3195491042,0.7619473700
147061,-0.0774049745,0.0741710753,0.4718668791,-0.1781236004,0.2673691991,-0.3692755979248,0.1842098577,-1.2944942555,-0.9748582703,-2.1189051756,2.5946907230
110004,0.1643115347,-0.3955933794,-0.3631672503,0.8618529998,-0.5864914942,-0.9877130156666,0.1417292986,-0.4102869342,1.4820955505,1.7780693301,0.9790715865
118851,0.0761212044,-0.0160809735,0.2624541999,-1.2183849303,-0.5510975960,-0.1910664141140,-0.0825768160,-0.4282465293,0.8700455975,0.2367824615,-0.0896960691
68088,0.0870223652,-0.1376424638,0.0815655967,-0.5012153871,0.0463415875,0.7421071793788,0.2483870198,-1.5096498631,0.3640431510,0.4960487154,1.1113950722
172273,-0.0478697719,0.0790970775,-0.2109846581,0.9808215499,-1.2981050731,0.8791751352625,0.1508874809,-1.9475505834,-2.0279554973,1.0826173629,-1.9358206642
134020,-0.2516128904,0.0355711180,-0.3673811748,-0.7053294443,0.4723350987,-0.4259901122785,0.2816121835,-2.3221261978,0.7938517218,-1.5925353800,-1.9013892410
126998,-0.2401502713,-0.4356357814,-0.0640543453,0.4572409721,0.2004048390,1.9064385795990,0.0454054782,0.5282050827,-2.2463983699,-0.7061209406,0.7709138182
16428,0.0702443311,0.3820025968,-0.3168967815,0.0864598947,-0.1089492203,2.4036950723313,-0.1560528219,0.0185289417,-0.3026164283,-1.8644825551,2.4118696758
82901,0.1544037906,-0.1238543836,-0.1452451893,-0.3441929343,-0.0106374179,-0.1410468247107,0.0387340926,-2.0179577201,0.6623849014,1.0771982324,0.1883930820
12943,0.4158034424,0.0926508123,-0.0439111727,-0.2353163521,0.5523626628,-1.0668765057386,0.0265769063,2.0554345721,0.8525813753,0.9394988342,1.6468720590
35968,0.2216220282,-0.2225391743,0.0769190249,1.0614480293,0.7540699519,0.1064816278983,0.2850169785,3.2066828221,-0.6046131932,-1.0599053585,-0.5024761556
106150,0.2733757679,-0.3074232971,-0.3378881928,0.9463522906,0.3542516052,3.2691810647215,0.1247969780,1.7534970182,1.7432025448,0.4369485507,-2.7683838354
29657,0.3419797113,-0.0956346994,-0.2127824597,0.9906919408,0.1644921183,2.1065626341532,-0.2253395163,2.2866102705,1.3367398687,-0.5209156157,0.2008020545
34324,-0.2086743072,0.2600621265,0.0091516241,0.6815765073,0.6464169302,-1.4606602894603,-0.2069434185,2.3146157528,-0.3602528779,0.5087401983,-3.2986567233
75975,-0.4733755901,-0.5264333694,-0.3583913291,0.3343461451,0.7673022692,0.0832081412270,0.0953492174,-2.6422342347,-0.0856782164,0.7226806017,0.6748314950
16786,0.2484598446,-0.0230631219,0.4810838621,0.8111745442,-1.0722930269,-1.9155442395988,0.4973901865,-0.8928577560,-0.6347033222,0.5407286306,-0.3933486449
126376,0.1655122329,0.2145873298,0.3060620072,1.2864949282,-0.3233454285,3.2313946648096,-0.1399317417,2.5322235989,-0.8778030766,-0.3079947038,-2.1553185413
29166,-0.0289714536,-0.1881140806,-0.1301534554,0.3451951175,-0.3123447377,-0.6004885155677,-0.0721042802,-0.5874665938,-0.0747014327,2.3205461597,-1.2132660450
65153,-0.3924163743,-0.1195319283,0.2692996040,0.1217860219,-0.9311733013,-0.7380997846701,0.5397719559,0.1718829001,0.0900552129,0.1765477729,2.5158710816
1923,-0.0883444463,0.1755726300,0.1696791858,-1.0692250078,0.3416007119,-0.0443740253445,0.3287591123,1.2886691783,-0.7657693735,-1.1110704522,2.1343586842
112791,0.0011776685,-0.1280837815,0.2380018316,1.3304994751,0.2100335315,0.8733238966206,-0.0598146544,1.6897755227,0.1071023926,0.2598562894,4.0311999888
29150,-0.0117437874,-0.3851243085,0.0574693399,-0.8800831204,0.1880347102,1.7113350546814,-0.0776337628,1.4608173340,-0.4477590354,-1.7499414193,3.1747943301
18644,-0.1870636551,0.3284904699,0.3110875067,0.1151189641,0.2173094213,1.1414609850626,0.1191477149,0.8376372078,1.0902026322,-0.9102799172,-0.3746841407
22910,-0.0946018606,-0.0295238271,0.0491945272,-0.4208734729,0.1462494065,2.7318147326444,-0.0105046748,-0.6054515436,-1.6351790188,1.9169600720,-1.2802463476
154264,0.1497585178,-0.1912728373,0.3993300214,-0.5644636288,-0.1255856875,-0.4430550542670,-0.1179080732,-1.2598124250,1.4648885924,0.6230939629,-0.9928974039
103110,0.1707411503,0.7902849909,-0.1951049282,0.7184600442,-1.0731401389,-0.4364238113868,0.2417796234,-0.5599888227,1.5356512630,-0.4804848854,-2.8382618679
60517,0.2331910851,-0.1499909413,0.1038938756,0.1275486091,-0.9487695534,-0.2328600018796,-0.4727816296,1.0620206491,-0.4186987859,-0.1727138963,0.1429313744
14386,-0.4039438558,0.1569361515,-0.0244370222,-0.4572942671,0.6250679639,-0.3605548102220,-0.0094227285,1.5732696350,1.0761694388,-0.8623803788,2.1987209179
33923,0.0673894453,0.0382476773,0.3195614960,-0.0076018458,-0.3622713817,-0.0797392153509,-0.2922468455,2.2619645637,1.5145358701,0.9696260901,-3.2991390606
93090,0.1877716310,-0.0933820832,0.2601891367,0.4078638419,-0.0903912271,-1.6785672081158,0.4162403005,-2.0210725363,1.3634106853,1.5446383549,1.1848388193
155370,-0.3249721382,-0.0680504915,0.0165182482,0.0603924647,-0.8201869409,-1.5059057963158,-0.4624746909,2.1902938966,0.3007969421,0.8957677032,-0.8142957808
91736,0.1522753174,-0.0418594509,-0.0590134335,0.3970775653,0.5706450492,-0.3444789024814,0.1537959995,3.4542822073,0.1875749554,1.1268079369,-0.5256443267
108073,0.1289110071,-0.0090237793,0.1146288769,0.4342083912,0.0612052803,0.2048545644124,-0.0314606709,-1.0936776444,0.3453798860,1.0221793342,-0.8794457848
148750,0.1185699102,-0.4080020731,0.0398404370,-0.3503038624,1.2473142226,-0.9693013348235,-0.1095636684,-1.1089027779,-0.4440248786,1.5488765187,-2.5997104358
62631,-0.1432678868,0.2887900838,0.3331055858,0.4033610487,0.2694023316,0.3124967410162,0.3715297706,2.0361314302,0.7099750162,-0.7561210109,-1.5207480099
79290,0.1370970033,0.3449399653,-0.4729260794,0.0804341445,-0.5132251313,-0.9256769660962,-0.1118237077,4.8926266473,-0.5801667147,-0.4289683570,-3.9450554030
8236,0.6568268324,0.4135991660,-0.1082757146,-0.5305556340,-0.1246778498,1.3527894866286,0.2240564721,0.2771508810,0.4322871759,1.2384560495,2.8835863932
168151,0.2766620441,0.3831509519,-0.4178576267,0.3451587100,1.1011130475,0.6539253573996,0.2140859091,-0.4886538206,0.4412229621,0.8269462037,0.6088659210
45027,0.1508554566,0.5019606343,0.4584276908,0.4222963021,-0.1896168953,0.6085035563980,0.0761903826,1.0818763099,0.8863939505,-0.1926066034,-1.2592292625
149577,0.6064555627,0.0601395143,0.0122647079,-1.0322324268,0.4581753647,-0.2469453528980,0.3137493684,0.7627091800,-0.6400139024,0.1690236552,-2.8879262981
64106,-0.1314750404,0.3204337075,-0.0143278562,-1.3543495282,-0.3882766260,-0.1808147903917,0.2885392786,0.2668431704,0.8422900810,2.7847715458,-1.8919845860
166900,0.0808982662,-0.2540383041,-0.2587167517,0.2351085803,-0.2934607347,-1.2209684137730,-0.1334255537,-0.4911338685,-0.5386927568,0.5506446229,-0.7963654180
119347,0.2100548547,-0.1774763906,-0.1763952114,0.2203268729,1.1707924183,-0.4088376565915,0.2149918279,-1.3487604930,1.1003600206,0.8201987976,-1.2201449645
94755,0.0025368810,-0.1167523841,0.3645189956,-0.0925780887,-0.6053834192,0.0326394269345,-0.1357848187,-0.0602161921,-0.7234634959,0.1892489072,0.6770482724
105326,-0.1406821903,0.5552137102,0.0311883038,-0.3275770661,0.4954891055,-2.0260153311391,0.2135099606,-0.4022223223,-0.4730321384,-2.3581283420,-0.8803483256
172423,-0.2713410450,-0.0053210895,-0.1918899183,0.2550896357,0.6097459476,-0.7918963563663,-0.3115842570,3.1662154980,0.5121835258,0.7113722634,-3.1012144800
138864,0.2300850576,0.6607171549,0.0585189724,1.2556038197,0.1153924059,-2.4687293494789,0.0547195049,-0.2754549946,0.7349630022,0.2961314901,1.8293434922
47387,0.4311234703,-0.1797631859,-0.2052699660,0.8337170197,0.1313047896,-2.4116670318358,0.0773635708,-1.3702241079,-1.0869132039,0.6834572511,-0.3196519241
27874,0.2575172216,-0.1280572148,-0.2404368948,0.0285609963,-0.2938431758,-1.5230447160910,-0.0169561661,2.5775276840,0.2246104232,-0.1130875987,0.2233950355
150012,-0.3546076039,0.1921261728,-0.2427022719,0.2344351699,0.4066588080,0.4799890974370,-0.3291088562,-1.4826828008,1.5600175747,1.9158342264,2.1956206224
21197,0.0161993575,0.1338077461,0.0141980697,0.1220268052,0.8275435440,-0.2192874514199,-0.0403979096,4.5120703455,1.1093637442,0.3165456873,-1.5493476052
104456,-0.2527636728,-0.1494063569,0.1928518283,-0.4758173612,1.0615338338,1.3358407852959,0.2037518724,0.2809174242,-0.4568443037,-1.0013155665,1.7784994798
156100,0.0382802604,0.3814836575,0.1736217665,-0.6105698042,-0.2217152203,-0.0644084990643,-0.0120728616,-2.3946829829,-0.8106867266,-0.1017814455,-0.3747987391
50393,0.3639933092,0.2404553037,0.6007543231,0.1567255030,-0.0609169070,-0.8846370972086,-0.2126930177,-0.4885198952,1.7684714213,1.0032465233,-0.3129070091
1363,-0.2095907518,-0.1307044922,-0.1293930722,1.0078169456,0.2305006290,-0.2195157987919,0.2481911102,0.0314083212,-0.4700053544,0.0034210927,5.0197476076
50106,0.0046818724,-0.0680839902,-0.4653885063,-0.9136595802,-0.0153738447,1.3426226001735,-0.3276750405,-3.1193537208,0.6818349278,0.3461891345,1.7179650386
148906,0.1831703309,0.1760689604,-0.5448404416,-0.8632211804,-0.6342605178,-1.2505051903141,-0.0281576262,-2.4547153401,-0.9046885002,-0.5445756931,0.0258622512
132108,-0.3502531054,0.1138487590,-0.5673098031,0.8444146884,0.2954738547,0.4665426049173,0.0479902091,1.5169990470,1.2464955210,1.0959219147,0.7057234999
66641,-0.1538401690,0.0513438325,0.0798373145,-0.1616276358,0.3916567981,0.6412919016863,0.2861260203,-1.7334949649,1.4991321991,1.1206061655,-1.6431153572
87019,0.2368224862,0.0423670268,-0.0555986256,0.0253808979,-0.7998975741,-0.4012800148206,0.2607705465,-0.6466716914,-0.9569841079,0.0434892916,4.3704714346
34792,0.3814365473,0.0423377904,0.0635464557,-0.0826783078,-0.1182584276,1.0186355518476,-0.1086945009,0.1605932317,-1.2455241333,-0.6923695045,-5.4124200433
53770,0.0958884820,-0.3004120647,0.0287014617,-0.1155584624,0.1239060486,-0.1080633283399,-0.0366769144,0.6015726403,0.3416930448,0.6160195612,-0.1999697647
24215,-0.0404844841,0.0708715206,0.0333033019,0.2182747485,-0.5547995432,-0.0785292467374,-0.3295899582,-0.4228529619,-0.0388029899,0.9290431055,-0.6389969969
115557,0.2532952595,0.1248043810,0.1787557282,1.6472452501,-0.0014148611,-0.6964668217618,-0.1956196423,1.1062078758,-0.3368615463,-1.3363428123,-0.2182659751
59729,-0.0998532753,-0.0339266145,-0.0174671348,1.1753821108,0.1165411824,-1.0863287714880,0.2499699844,-2.2203736926,1.3726233084,-2.1132032349,1.6722343505
107756,-0.6069732739,-0.3363800543,-0.4038830626,-0.2326582499,0.6555298669,-0.4694342140828,-0.0610005599,1.3178882455,-0.0279906171,0.1153041683,2.6176066035
62989,-0.1059012395,-0.2911931435,0.1203236032,0.5215544708,-0.8462097081,-1.4353056867152,-0.1601119374,-0.5040784987,-1.8017846650,-2.0657733468,0.7152393331
85007,-0.1070536580,-0.0967144509,-0.1204098283,0.3244333359,-0.1021042747,1.4088967354851,-0.0773343579,-2.1690965053,1.5831523135,-1.5300292578,0.9173765871
124938,0.1568422368,-0.1207314878,0.0045304078,-0.8871632532,0.6044763261,0.9784512122290,-0.3989425680,1.9644752641,-0.0216661055,0.5032591218,-2.5969574469
170445,-0.1983227414,-0.3004908743,0.0224775885,0.2652386280,0.2612035764,0.3702587300727,-0.2499098853,1.3355729488,0.1968362970,0.2054010232,-3.3510179731
72217,-0.3994138537,-0.0255844968,0.4835578311,0.4307891227,0.4765490130,1.0198199973404,0.2054145827,-0.0475740526,0.9847314393,-0.9849937157,5.4373047937
33333,-0.0729534684,-0.0380595872,-0.2266335649,-0.0795921998,-0.2824722280,-2.0904591562281,0.0521372025,1.0276303980,2.0353851287,-0.6112761482,3.8331012898
132905,-0.0398723725,0.5362868927,0.1646532300,0.6150443963,0.3873626428,-1.6049156109891,0.2391694195,1.7358084931,-0.3276381180,2.0307723187,-1.0560269062
6888,0.1652497239,0.0599359597,-0.1161503921,0.0001975577,0.0988481834,0.6883808519911,0.0255827569,0.9815777788,-0.7948454229,-2.0137424820,1.7604323802
96342,0.1054805280,-0.4240014311,0.4591021263,-0.9980290808,-0.0491340851,-0.6149260233437,0.5058321749,-0.6096359345,3.0095298735,0.1014219048,3.4160072737
107018,0.3043865331,0.1216589403,0.1868797622,-0.4869179736,-0.3087362406,0.5285036391834,0.0586237849,0.4378925858,1.7148312066,0.6565196538,-0.8788569516
143626,-0.2243029486,-0.0460657106,-0.2519512410,-0.3381215722,0.4015997893,-2.1252388885855,0.2638001387,0.7505780028,-1.5232110699,0.3330774186,1.0208502552
30842,0.2194387369,-0.1886711586,-0.0042600306,-0.7883590490,-0.0275249342,-1.1836812899584,-0.0952877593,3.5432556872,0.3710607250,0.4531658132,1.2199338302
154485,0.0387795516,-0.1065576794,0.4335931208,1.1503725954,0.2099877564,-1.5434143299531,-0.2554283675,-1.2529336067,-0.3248710351,1.4304105651,-0.9996177604
52203,-0.3202045396,0.1581756649,-0.1496673672,0.7169145794,-0.1118687098,0.3879887785269,-0.1257841784,0.9894319772,-1.8187893000,0.9735765009,1.6173500313
111689,0.0367391670,0.4417368095,0.2822000737,0.0513272132,-0.2758528056,2.5401161172874,-0.1309004681,1.0604265041,-0.1810380219,2.0973710743,1.2975171542
126771,0.0321499110,0.5501768571,0.0201224083,-1.2907558205,0.2400682955,-0.1875230916983,0.2030727574,0.3439344157,-0.6121574395,-0.2720448231,2.2460945667
109236,0.2176064782,0.0880428215,0.5433924475,-0.1421743316,0.4557265074,-0.8585670054050,-0.1725566399,2.0893873984,0.6693539653,-2.0315036952,-4.7350122245
85031,0.2048963395,-0.0402255218,0.3732704797,0.2326087178,-0.2728005161,2.8194939664840,-0.1417499164,-0.9166748259,0.4042110556,0.5905358406,2.0744208208
147469,-0.0557991677,-0.1685037522,0.3874870988,-0.5955321598,-0.0345778455,-0.7092216141281,0.3180799884,-0.8467120523,0.2443554461,-0.2886400808,-3.2223216498
35741,0.0707040734,0.0178440600,-0.0809227931,-0.2390847809,0.1072584190,1.4384741100863,0.2003812649,-1.1188556236,0.8960251216,0.6311399916,4.6878215816
109228,0.0980995333,-0.1746366732,-0.2181283340,0.7479691316,-0.1934160989,-1.0614963409555,0.1621274496,-1.7943520889,0.4197648325,0.7597872349,-0.0266880995
155612,0.0109502990,-0.0195474465,-0.0613510183,-0.5910478222,-0.1673552373,-0.1273369294978,-0.2966675870,1.0864323448,-1.2408117478,-2.4034794329,1.3661728463
34576,0.3366040870,0.2876539866,0.5474792733,-0.3364089673,0.4111593142,0.9602760915858,0.0573395698,-1.8440836107,-0.3178897161,1.1053748263,-4.3477498547
18589,-0.2246649020,-0.1412275081,0.2048710468,-0.6120698907,0.0430585620,2.5594858366926,0.3202387727,-0.4519156371,-0.0964015027,1.4672433051,-0.9066726280
12434,0.2946128943,-0.3598833360,0.1409557980,0.5292958689,0.1651095321,-0.3265605641940,-0.1265307698,1.3107332720,-0.1441166926,0.7429510219,-1.4829042982
59509,-0.1455028003,-0.3066492528,-0.3680271356,-0.5710734416,-0.0740430826,0.0443167547738,-0.1880997453,-0.3973898399,0.2408081891,0.5136652787,-2.1907517713
166848,-0.1758084684,-0.0353338289,-0.3370238183,-0.1062099612,-0.5318270695,0.9170614497440,-0.4492098485,0.0325627765,2.4630582182,0.9613043918,6.3795573733
111235,-0.3808438551,-0.0561944546,0.0117506609,0.5942467983,-0.0959856896,-1.2679217937083,-0.4970649775,-1.0134500195,-0.8982038727,0.7648695848,2.2262324318
45704,0.0816481004,0.1312863551,0.0264253443,0.2693559755,-0.1821930284,-1.2122886642279,0.1683027316,-1.5517529955,0.8532553802,1.0007456006,-1.9394310573
57819,-0.1535945922,-0.3197202815,0.0207189724,0.4762782579,0.0833781691,0.5022715325366,-0.1555936259,0.8997889965,-1.7734580871,0.0833431935,0.0733164879
142431,0.0671413514,-0.2299103199,0.2822210939,1.9732895524,0.4567680188,-2.6985905702663,0.1472013849,0.6186338533,1.0104285675,-0.5886076320,-1.4444240175
153450,0.1881563788,-0.4150038485,-0.4645081938,0.6267902125,0.2041780343,0.9792061895410,-0.1529424612,0.5806925778,-1.2067171899,-0.5682893450,2.4255842489
85701,0.0349748945,0.2822081630,-0.0842912856,0.4328542858,0.2293353447,-3.6924200004330,0.0713217996,-1.0045608828,-0.4525772403,0.1180510232,2.4067935154
144345,-0.1206842407,-0.1290991076,-0.3101775973,-0.1201559164,-0.0534203093,-0.7381160296169,0.3401193049,1.8177657753,0.0039768473,-0.1024082766,-2.2150651076
6933,0.4651971979,0.2033243198,-0.0533100024,1.0926949098,0.8344430692,-1.0502067477271,0.1491176920,-2.7559891005,1.1208372514,0.4280770325,-0.1762811673
119328,0.0639607062,-0.0661324718,-0.1795253066,-0.8925390514,0.8153615388,-1.5375540039639,0.1236821670,-1.5651062690,0.2744158272,0.1587996503,2.7824136261
56020,-0.1180317568,-0.3194093122,-0.2461585800,0.1128468122,-0.7708403198,-0.4392329104005,0.2072854040,-1.6106517852,-1.1690511789,0.8675029504,-1.0610298032
94921,0.2199070928,0.1776944796,0.0636550848,-2.1633577854,-0.5586565063,-0.4126536901629,0.1226527362,-2.1032719661,-1.2347640185,3.1601170016,0.7481656972
100257,-0.1404609229,0.4081321624,-0.5949252413,1.3860671232,-0.7105484776,0.6997633662164,0.4474877126,-4.0268900913,0.6502259438,0.5701928787,1.3441548404
83960,-0.2935272272,0.1100601556,0.0127395236,0.2207575769,-0.0205200746,2.8764511442666,0.3207995722,-2.5457557173,0.4331140221,1.1727710890,-3.2382616532
92102,-0.2890626570,0.1272592521,-0.2199864224,-0.9361460028,0.3983322043,0.6987930734807,0.0732448471,0.9440606632,0.2520983933,0.4080146717,3.2836480246
3418,0.1436116981,0.1303599053,-0.5890645796,-0.0477963695,0.1671375243,-0.3398134120791,0.0079863915,-3.4802867942,0.5571855283,2.2304084296,0.1718203653
134135,0.1747434176,-0.1176084969,0.3283537673,0.0808927881,-0.2169193572,-1.9298342267199,-0.1223901634,-0.4686770675,-0.3970156427,0.1357731385,-0.7443592632
149617,-0.4866005627,-0.4865260260,-0.0705505973,1.2284996334,-0.1408086234,1.2395430556426,-0.1847351138,0.4992576637,0.1368487877,-2.5103592062,-2.1207886848
27827,0.1840410842,0.3594618219,0.2376728227,-0.1451552983,-0.3789487950,-0.9312462921060,0.5293768945,-2.3267160860,0.6821253224,-0.3268074220,-0.1736265987
23961,-0.1734949319,0.0156570968,-0.2029611159,0.2793940814,-0.1197021596,-0.4626233846598,-0.0305395573,-1.1580144024,-0.4433219595,-0.6706759749,-2.4309706525
121131,-0.0453002428,-0.0674154123,-0.0572551551,0.0722901918,0.1379716871,3.4886121934865,0.0510141937,0.4117513418,2.0311152279,-0.7557363118,-0.0647566906
69800,0.4862614707,0.2805745345,-0.1389498037,-1.1241201996,-0.3879835107,0.3672417373486,0.2175278883,0.8179785038,-1.1118046431,0.7102201959,0.4786923564
98900,0.3597744461,0.2578925437,-0.0853044430,-1.3896096507,-0.5470985215,-0.2987024106162,0.3641497498,-0.0140796122,-0.4448110238,0.7956076527,5.5334758476
93947,0.1148636619,-0.1609872895,-0.2795338001,0.3082188832,0.4852834786,3.0168438430896,0.1797362688,-1.9654838769,0.2501691257,1.4057108530,2.4440050943
27292,0.3281047470,-0.2636345754,0.1582734245,0.1372892155,0.6054888100,0.2092180932605,0.0188749255,0.9356087617,-1.3506733131,1.1948225470,-1.1652736037
39115,0.1346702066,-0.2845484557,-0.2552974241,-0.3259203834,-0.5563311958,-0.5176990933814,0.2459591345,1.3017177657,0.7601518430,0.9814788228,-0.6295854060
102379,-0.2978182517,0.2314019763,-0.0324249659,0.7860337363,-0.3452679196,0.2687460299879,0.2219424879,-2.0265689930,-0.7925658225,0.0724649804,1.1143379721
133084,0.0728585196,0.0315671052,-0.1018904381,0.4259473132,0.9582615715,0.2730957058653,0.1940828728,2.6054849143,-0.4006886052,1.7440696688,-1.5402012097
107380,-0.1003766158,0.2025114524,0.3218462376,0.3771810306,0.1989062402,-1.1981645258101,-0.0879713045,-0.4803416315,-1.4083654576,-1.9829901143,2.7498958681
77897,-0.3835796689,0.1620394593,0.1241413749,-0.9901494853,-0.4937727921,0.5040341357560,0.6445799625,-0.3033419240,0.4332670753,-1.7156401806,-0.6337205960
96307,0.0261862169,-0.0166099895,0.2720344811,-0.6677331570,-1.1995874533,0.6260652049836,0.1418017107,-1.0193409517,1.9357178607,0.3883277897,-0.1749102616
37317,0.2751125227,-0.1273962983,-0.0323616989,0.9409499051,-0.2436620849,0.3326755443454,0.2186601965,-0.9656518629,-0.4111430975,-0.0310138235,-1.4570165612
104664,-0.0550556408,-0.2903929264,-0.1341306822,1.3191563326,-0.1942456674,0.2296337976244,-0.1361647108,-2.8066073248,-0.4888265032,0.1566560532,-4.4730654466
36267,-0.1908754618,-0.1371272414,0.0526407770,0.4691006150,0.3068567901,1.8603049594278,0.0109022037,-2.9152518051,-0.7661695232,-1.2336045316,0.6272098748
69430,-0.1078954733,0.0992093793,-0.2463184385,-1.6211213514,-0.7583189705,-1.1378427205538,0.1244445993,1.5725356518,-1.1904377206,-1.6480382803,2.5965252384
160014,-0.3659105916,0.2821513952,0.0961046429,-1.1240478782,0.0683704369,0.3702289656815,-0.1503777898,0.3502171177,-0.5172266153,0.5640100187,-2.2884365813
171529,-0.0199179598,0.2906306522,-0.1649766047,0.7252420633,-1.0681609815,-0.0981485236961,-0.0968281644,1.9542522225,0.7179689772,0.0063353664,-0.1877707011
172029,0.2720346053,-0.0752163924,-0.0175700574,1.6123547401,-0.1115922503,0.0821637305040,0.2548665122,-0.9924086377,-0.1336639114,-0.4500811081,1.0368673875
46780,0.2828623018,-0.3959442963,-0.3296059029,0.0131508752,0.3398918049,1.0433375847418,-0.4039705410,-0.3505793522,0.3675757332,-0.0998790871,-1.7144716582
58655,-0.2037773383,-0.3902967342,-0.3862020824,-0.4898968110,-0.5526084204,1.0634235775984,-0.2178445415,1.3913782589,-0.0539309500,-0.7613914033,-0.0967841969
62241,-0.1252649980,-0.0252303133,0.0699176445,0.6131378176,-0.1166687213,1.4322981359466,-0.3868313113,-2.7866060249,-0.1257960620,0.9983862017,1.1411135336
120319,-0.0037647872,0.0750344098,-0.1695221480,-0.5382774353,-0.6742979983,-1.7933847048483,0.3179834218,0.2541579563,-0.7445371220,-1.3695709994,-3.1780309566
68869,0.6052770072,-0.4086072663,0.2779317720,0.2416754991,-0.2970407623,-0.5890595805133,0.0183458575,0.7023492902,1.5554868059,-1.1300712031,0.6810485751
140521,0.0052088201,0.2043755421,0.3339299936,-0.1851919629,0.2570914265,-0.8899790581883,-0.3076118596,2.6971510526,0.1881755659,1.6351482053,0.7517602994
134386,-0.5150381133,0.0572305650,-0.2143437886,0.1462570266,0.1582685168,1.1775760088958,0.6417064298,-0.0755142532,0.2929733726,0.2060929788,-1.3367086964
170724,-0.1362998703,0.0876985144,0.2204135043,-0.0301070968,-0.3108269873,-2.4084398615319,-0.2089976467,1.8667955822,-1.9397592500,0.3703905109,-3.4815866669
3238,-0.2279218232,-0.0412788682,0.1319538281,-1.4032087431,-0.3109158184,-0.9004285130629,0.1151491906,-0.3296972328,-1.2247053298,0.9003868543,3.8754895164
153331,-0.0874678078,0.1568943237,-0.3028914081,-1.4771763023,-0.1036070447,0.8774644497460,-0.0429295446,-0.9618732872,-2.5550911037,2.4256119796,1.8244765689
65596,-0.4995916366,0.1670810401,-0.1797092512,-0.6238490820,-0.5944826234,-0.7245117485579,0.1290514306,-1.1783486387,2.1220232737,-0.6904992320,-0.8983130302
128238,0.0624326548,0.2366459018,0.0846782711,-0.5901006962,0.1761203520,-0.4350200228922,-0.1825656895,-2.9576176350,0.6402287606,0.5923714294,-0.3341969927
117026,-0.1737356405,0.1455950078,-0.0784371577,1.3523187069,-0.7297311184,-0.6965410361901,0.0669841801,0.2069454900,-0.6345002615,0.1980144008,-0.1450438619
75773,0.2746735508,0.1803193365,-0.0503283734,1.6954420087,0.1288592789,-2.2988306565655,-0.3855225854,0.4036114218,1.6160083061,-1.5931813119,1.3512764355
121806,0.3660367762,0.7264882767,0.1126744089,-0.1451361840,0.5073628388,-0.1159266902992,-0.0662851030,-0.1149607083,-1.2149409919,0.6700762420,-0.8337679812
76487,0.0181791177,0.2585551395,0.4430324308,1.0300211407,0.1510811285,1.0502348824948,0.2868717202,1.2682052782,-0.4642350095,-0.2181218401,0.9534450760
14447,-0.1105621411,0.5034623925,-0.6608079898,-0.4362592517,-0.2827255013,-0.4532444667206,-0.2361121958,2.3976280843,1.0095866505,-0.5785615890,1.2211522480
41944,0.1522484095,-0.1315061166,-0.1972421743,0.6408181178,-0.0225388581,-1.4374259429524,-0.0618337883,2.1001488399,-0.5285947000,-3.1348033522,-0.8477256691
85276,0.0926657052,-0.1919815762,-0.0454415039,1.8439236295,0.1921907216,0.1333802807062,-0.3512124590,-0.3757237654,1.2991578691,0.6611770418,-2.2810525037
31523,-0.0798336008,0.1650540231,-0.0318741696,-0.1241800281,-0.1836994633,1.2801515528668,-0.1442368756,1.5520711891,-1.0246032902,-2.0016353520,2.6121651226
